,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,yhat
31,2017-09-27 20:13:32,-4.621821296692678,-4.621829988978865,-4.621812195591495,-9.684221921387115,0.27133317739358104,0.0,0.0,0.0,-4.621821296692678
32,2017-09-27 21:13:32,-4.930186127405175,-4.9301969722941354,-4.9301751204671325,-10.258345564981676,-0.3736717003471385,0.0,0.0,0.0,-4.930186127405175
33,2017-09-27 22:13:32,-5.23855095811767,-5.238563659005669,-5.238537892055094,-9.8022565644323,-0.4935318638287874,0.0,0.0,0.0,-5.23855095811767
34,2017-09-27 23:13:32,-5.546915788830164,-5.546930715319285,-5.546900666015306,-10.761753105861496,-0.7779037516921345,0.0,0.0,0.0,-5.546915788830164
35,2017-09-28 00:13:32,-5.8552806195426585,-5.855297973480281,-5.8552631526553505,-10.441485746931567,-1.128882923778606,0.0,0.0,0.0,-5.8552806195426585
36,2017-09-28 01:13:32,-6.163645450255153,-6.163665301021411,-6.1636248944937675,-10.608085708535738,-1.3963761168680586,0.0,0.0,0.0,-6.163645450255153
37,2017-09-28 02:13:32,-6.472010280967647,-6.4720328078118445,-6.471987020821137,-11.331341130170786,-1.4639339891975198,0.0,0.0,0.0,-6.472010280967647
38,2017-09-28 03:13:32,-6.7803751116801445,-6.7803999959946974,-6.780349098136261,-11.657700545544643,-2.0836715844933273,0.0,0.0,0.0,-6.7803751116801445
39,2017-09-28 04:13:32,-7.088739942392639,-7.088768664128637,-7.088711661144735,-12.015374276341472,-1.8989067724466302,0.0,0.0,0.0,-7.088739942392639
40,2017-09-28 05:13:32,-7.397104773105136,-7.397136759841387,-7.397073394418408,-12.684336585265289,-2.4533864195007444,0.0,0.0,0.0,-7.397104773105136
41,2017-09-28 06:13:32,-7.70546960381763,-7.705505397849617,-7.705434782401328,-12.253031839107315,-2.739663555117515,0.0,0.0,0.0,-7.70546960381763
42,2017-09-28 07:13:32,-8.013834434530125,-8.013873802334498,-8.01379640931219,-12.946348005039761,-3.1232900962072776,0.0,0.0,0.0,-8.013834434530125
43,2017-09-28 08:13:32,-8.322199265242618,-8.322242254239852,-8.322157847558909,-12.81249964222589,-3.3682467051652827,0.0,0.0,0.0,-8.322199265242618
44,2017-09-28 09:13:32,-8.630564095955114,-8.630610826793731,-8.630518717502364,-13.206214805554895,-3.3635986670407165,0.0,0.0,0.0,-8.630564095955114
45,2017-09-28 10:13:32,-8.938928926667607,-8.938978625471375,-8.93887985085896,-13.664068212398375,-4.573425115232615,0.0,0.0,0.0,-8.938928926667607
46,2017-09-28 11:13:32,-9.247293757380104,-9.247346698722486,-9.24724140250871,-14.240816511118949,-4.760368203987096,0.0,0.0,0.0,-9.247293757380104
47,2017-09-28 12:13:32,-9.5556585880926,-9.555716014172878,-9.555602375845526,-14.774703089404559,-4.840809083074196,0.0,0.0,0.0,-9.5556585880926
48,2017-09-28 13:13:32,-9.864023418805093,-9.864085493422888,-9.863963956506304,-14.680075107199642,-5.068841254119232,0.0,0.0,0.0,-9.864023418805093
49,2017-09-28 14:13:32,-10.17238824951759,-10.172454184214986,-10.172325266771374,-15.007553633199235,-5.3494928981000065,0.0,0.0,0.0,-10.17238824951759
50,2017-09-28 15:13:32,-10.480753080230084,-10.480823288255916,-10.480686279083653,-15.02367280495156,-6.121157975196633,0.0,0.0,0.0,-10.480753080230084
51,2017-09-28 16:13:32,-10.78911791094258,-10.789191559257985,-10.78904698253579,-15.497953163627368,-5.894728214257509,0.0,0.0,0.0,-10.78911791094258
52,2017-09-28 17:13:32,-11.097482741655075,-11.097560193959032,-11.09740861456479,-16.248341668326418,-6.069589580258991,0.0,0.0,0.0,-11.097482741655075
53,2017-09-28 18:13:32,-11.405847572367568,-11.40592970934821,-11.405769146871862,-16.084931884984293,-6.555088371469326,0.0,0.0,0.0,-11.405847572367568
54,2017-09-28 19:13:32,-11.714212403080062,-11.714299660689253,-11.71412794791536,-16.879533667253117,-7.001299263756718,0.0,0.0,0.0,-11.714212403080062
55,2017-09-28 20:13:32,-12.022577233792557,-12.022668197424755,-12.022487763859353,-17.151085736288127,-7.233356390166496,0.0,0.0,0.0,-12.022577233792557
56,2017-09-28 21:13:32,-12.330942064505056,-12.33103725693433,-12.330848767716464,-17.01886603799563,-7.39702104539321,0.0,0.0,0.0,-12.330942064505056
57,2017-09-28 22:13:32,-12.639306895217551,-12.63940634581671,-12.639209280735274,-17.532103935260395,-7.762845184096571,0.0,0.0,0.0,-12.639306895217551
58,2017-09-28 23:13:32,-12.947671725930045,-12.94777632761325,-12.947569938443339,-17.762405334206015,-8.127605148465218,0.0,0.0,0.0,-12.947671725930045
59,2017-09-29 00:13:32,-13.25603655664254,-13.256145081189233,-13.255929583814893,-17.950583143526217,-8.390294559773043,0.0,0.0,0.0,-13.25603655664254
60,2017-09-29 01:13:32,-13.564401387355034,-13.564515420324973,-13.564289424921627,-18.794539904120178,-8.746524072791601,0.0,0.0,0.0,-13.564401387355034
61,2017-09-29 02:13:32,-13.872766218067529,-13.872885230086183,-13.872650591887368,-18.63031424401298,-8.909463615798426,0.0,0.0,0.0,-13.872766218067529
62,2017-09-29 03:13:32,-14.181131048780026,-14.181253949248681,-14.181011628206825,-18.870030659154715,-9.195597795104726,0.0,0.0,0.0,-14.181131048780026
63,2017-09-29 04:13:32,-14.48949587949252,-14.489623961105693,-14.489371057518788,-19.22335385352434,-10.031584840468627,0.0,0.0,0.0,-14.48949587949252
64,2017-09-29 05:13:32,-14.797860710205015,-14.79799215452299,-14.797731231279618,-19.556103843635217,-9.87171453127637,0.0,0.0,0.0,-14.797860710205015
65,2017-09-29 06:13:32,-15.106225540917508,-15.106362175420315,-15.106091083144328,-19.66076485998576,-10.306694298282762,0.0,0.0,0.0,-15.106225540917508
66,2017-09-29 07:13:32,-15.414590371630004,-15.414731743782266,-15.414451850940809,-20.035764518976535,-10.62815700791394,0.0,0.0,0.0,-15.414590371630004
67,2017-09-29 08:13:32,-15.7229552023425,-15.723101714924468,-15.722812374347502,-20.47046869104479,-11.128238897455658,0.0,0.0,0.0,-15.7229552023425
68,2017-09-29 09:13:32,-16.031320033054996,-16.03147212040613,-16.03117084565919,-20.949548270504902,-10.947802386518225,0.0,0.0,0.0,-16.031320033054996
69,2017-09-29 10:13:32,-16.339684863767488,-16.339842527889125,-16.33952902765259,-21.264127138057574,-11.29160709134761,0.0,0.0,0.0,-16.339684863767488
70,2017-09-29 11:13:32,-16.648049694479983,-16.64821264897706,-16.64788913132158,-21.53936363685978,-11.977576984002262,0.0,0.0,0.0,-16.648049694479983
71,2017-09-29 12:13:32,-16.95641452519248,-16.95658323294685,-16.956250353138216,-21.7191398956665,-12.085424521181372,0.0,0.0,0.0,-16.95641452519248
72,2017-09-29 13:13:32,-17.26477935590497,-17.26495336574674,-17.264611648096835,-22.34656744873017,-12.152786700803494,0.0,0.0,0.0,-17.26477935590497
73,2017-09-29 14:13:32,-17.573144186617466,-17.573323642584512,-17.572968675973367,-22.28304333667882,-12.680631100351414,0.0,0.0,0.0,-17.573144186617466
74,2017-09-29 15:13:32,-17.881509017329964,-17.8816958295676,-17.881326623362153,-22.886078828750595,-12.73520200268513,0.0,0.0,0.0,-17.881509017329964
75,2017-09-29 16:13:32,-18.18987384804246,-18.190067408002,-18.189686663480092,-23.2078168392135,-13.37228314824049,0.0,0.0,0.0,-18.18987384804246
76,2017-09-29 17:13:32,-18.498238678754955,-18.498440506107436,-18.49804810155006,-23.31749225838606,-13.574439854816356,0.0,0.0,0.0,-18.498238678754955
77,2017-09-29 18:13:32,-18.80660350946745,-18.806812622315565,-18.806406957278895,-23.503192049833054,-14.131231002630168,0.0,0.0,0.0,-18.80660350946745
78,2017-09-29 19:13:32,-19.114968340179942,-19.115183383368525,-19.114765331992533,-23.7741134979348,-14.118103109345892,0.0,0.0,0.0,-19.114968340179942
79,2017-09-29 20:13:32,-19.423333170892437,-19.423554131611798,-19.423125495246712,-24.00208361426879,-14.568875445391363,0.0,0.0,0.0,-19.423333170892437
80,2017-09-29 21:13:32,-19.731698001604936,-19.73192432609983,-19.731484353013922,-24.64692116544033,-15.170381231039858,0.0,0.0,0.0,-19.731698001604936
81,2017-09-29 22:13:32,-20.04006283231743,-20.040294844341823,-20.03984130590159,-25.194935694460337,-14.985418399793222,0.0,0.0,0.0,-20.04006283231743
82,2017-09-29 23:13:32,-20.348427663029927,-20.34866741121042,-20.34820144738553,-25.312080804340724,-15.551488586675019,0.0,0.0,0.0,-20.348427663029927
83,2017-09-30 00:13:32,-20.656792493742422,-20.657037945031977,-20.656558829992726,-25.609114255516456,-16.000992234216,0.0,0.0,0.0,-20.656792493742422
84,2017-09-30 01:13:32,-20.965157324454914,-20.96541100672135,-20.96491767188892,-25.62730190587484,-15.830819780232078,0.0,0.0,0.0,-20.965157324454914
85,2017-09-30 02:13:32,-21.27352215516741,-21.273784124822072,-21.273276074082176,-26.208345115868113,-16.343986116241926,0.0,0.0,0.0,-21.27352215516741
86,2017-09-30 03:13:32,-21.581886985879905,-21.58215715280142,-21.581636255848256,-26.210085240670047,-16.878887460874804,0.0,0.0,0.0,-21.581886985879905
87,2017-09-30 04:13:32,-21.890251816592396,-21.8905263516913,-21.889993193054707,-26.61579051630315,-17.218662953315185,0.0,0.0,0.0,-21.890251816592396
88,2017-09-30 05:13:32,-22.198616647304892,-22.198898746808453,-22.198350517945535,-27.08950323258792,-17.408236318690257,0.0,0.0,0.0,-22.198616647304892
89,2017-09-30 06:13:32,-22.506981478017387,-22.507272755526973,-22.506708667218966,-27.04511847364419,-17.63570463551001,0.0,0.0,0.0,-22.506981478017387
90,2017-09-30 07:13:32,-22.815346308729882,-22.81564475135542,-22.815064853962866,-27.724802444787823,-18.138402927194583,0.0,0.0,0.0,-22.815346308729882
91,2017-09-30 08:13:32,-23.12371113944238,-23.124016409227092,-23.12342081635336,-27.760017664794542,-18.262216334537797,0.0,0.0,0.0,-23.12371113944238
92,2017-09-30 09:13:32,-23.432075970154877,-23.432388464034517,-23.431777753621983,-27.672236458191016,-18.59247747618678,0.0,0.0,0.0,-23.432075970154877
93,2017-09-30 10:13:32,-23.74044080086737,-23.7407608379775,-23.740137030984563,-28.31116948119968,-19.2032519019964,0.0,0.0,0.0,-23.74044080086737
94,2017-09-30 11:13:32,-24.048805631579864,-24.04913089142912,-24.04849413289772,-28.912913386877676,-18.873920837796923,0.0,0.0,0.0,-24.048805631579864
95,2017-09-30 12:13:32,-24.35717046229236,-24.35750281685134,-24.356853362799374,-28.83611536184687,-19.42059229816738,0.0,0.0,0.0,-24.35717046229236
96,2017-09-30 13:13:32,-24.665535293004854,-24.66587644791325,-24.665212906298542,-29.407441454866778,-19.837846969962435,0.0,0.0,0.0,-24.665535293004854
97,2017-09-30 14:13:32,-24.973900123717353,-24.974249469032802,-24.973570190747036,-29.619520998104477,-20.34046183911478,0.0,0.0,0.0,-24.973900123717353
98,2017-09-30 15:13:32,-25.28226495442985,-25.28261800296882,-25.28192708838388,-30.211643907992205,-20.290640159497524,0.0,0.0,0.0,-25.28226495442985
99,2017-09-30 16:13:32,-25.59062978514234,-25.59098642242852,-25.59028041312565,-30.21984950705914,-20.991516563192754,0.0,0.0,0.0,-25.59062978514234
100,2017-09-30 17:13:32,-25.898994615854836,-25.89935573334697,-25.898638467493125,-30.500074500938748,-20.998827993558,0.0,0.0,0.0,-25.898994615854836
101,2017-09-30 18:13:32,-26.20735944656733,-26.207730149945586,-26.20699403625558,-31.095226136388806,-21.304045408021484,0.0,0.0,0.0,-26.20735944656733
102,2017-09-30 19:13:32,-26.515724277279823,-26.516104917605055,-26.515350460121855,-31.520364374577095,-21.73880003405717,0.0,0.0,0.0,-26.515724277279823
103,2017-09-30 20:13:32,-26.824089107992318,-26.824477611469845,-26.82370902363208,-31.758130731231653,-22.064326959457663,0.0,0.0,0.0,-26.824089107992318
104,2017-09-30 21:13:32,-27.132453938704813,-27.132847401500204,-27.132065724271655,-32.00704395501278,-22.24614534969652,0.0,0.0,0.0,-27.132453938704813
105,2017-09-30 22:13:32,-27.44081876941731,-27.441215099753848,-27.440422063385455,-32.37675657718536,-22.62733695000059,0.0,0.0,0.0,-27.44081876941731
106,2017-09-30 23:13:32,-27.749183600129804,-27.749588636469593,-27.74877720217386,-32.647689202222615,-23.09280704159676,0.0,0.0,0.0,-27.749183600129804
107,2017-10-01 00:13:32,-28.057548430842296,-28.05795989881467,-28.057133318932838,-32.955281574609565,-23.639799394642903,0.0,0.0,0.0,-28.057548430842296
108,2017-10-01 01:13:32,-28.365913261554795,-28.36633121267916,-28.365487663091066,-33.04538212647869,-23.52767540822377,0.0,0.0,0.0,-28.365913261554795
109,2017-10-01 02:13:32,-28.67427809226729,-28.674699739959763,-28.67384310873112,-33.33729821813971,-23.643009729806415,0.0,0.0,0.0,-28.67427809226729
110,2017-10-01 03:13:32,-28.982642922979778,-28.983070551506664,-28.98220061616108,-33.71606311199962,-24.4170338449738,0.0,0.0,0.0,-28.982642922979778
111,2017-10-01 04:13:32,-29.29100775369228,-29.291440582501885,-29.290558048451295,-34.11287435384462,-24.92557455809856,0.0,0.0,0.0,-29.29100775369228
112,2017-10-01 05:13:32,-29.59937258440478,-29.599813501614282,-29.59891788596374,-34.72049427410852,-25.219226011953833,0.0,0.0,0.0,-29.59937258440478
113,2017-10-01 06:13:32,-29.907737415117268,-29.90818750681022,-29.907276262880853,-34.73091595736913,-25.072931609463947,0.0,0.0,0.0,-29.907737415117268
114,2017-10-01 07:13:32,-30.216102245829767,-30.216555546742136,-30.215639791811093,-35.14221086391935,-25.271957561387808,0.0,0.0,0.0,-30.216102245829767
115,2017-10-01 08:13:32,-30.52446707654226,-30.524924916720813,-30.52400425978246,-35.02582814331191,-25.421092002934593,0.0,0.0,0.0,-30.52446707654226
116,2017-10-01 09:13:32,-30.832831907254757,-30.833299232355397,-30.832363111619536,-35.731121702035324,-26.04986417762276,0.0,0.0,0.0,-30.832831907254757
117,2017-10-01 10:13:32,-31.141196737967256,-31.141673580586737,-31.140719767807973,-35.51743105453448,-26.527058521557237,0.0,0.0,0.0,-31.141196737967256
118,2017-10-01 11:13:32,-31.449561568679744,-31.450046098296152,-31.449076892622415,-36.43785717006343,-26.502866185533055,0.0,0.0,0.0,-31.449561568679744
119,2017-10-01 12:13:32,-31.757926399392243,-31.758417219829724,-31.757432998896743,-36.96028336105574,-26.95025261364201,0.0,0.0,0.0,-31.757926399392243
120,2017-10-01 13:13:32,-32.06629123010473,-32.06678969914627,-32.065787110697826,-36.718027160265954,-27.106647084814842,0.0,0.0,0.0,-32.06629123010473
121,2017-10-01 14:13:32,-32.37465606081723,-32.375164186845126,-32.37414166151033,-37.23141868164901,-27.238689899795588,0.0,0.0,0.0,-32.37465606081723
122,2017-10-01 15:13:32,-32.68302089152972,-32.68353662400677,-32.68249456276721,-37.63712221652635,-27.93853282200188,0.0,0.0,0.0,-32.68302089152972
123,2017-10-01 16:13:32,-32.99138572224222,-32.99190921755415,-32.99084828029574,-37.673802801684744,-28.32118590454958,0.0,0.0,0.0,-32.99138572224222
124,2017-10-01 17:13:32,-33.29975055295472,-33.300280559928915,-33.29920150166185,-38.27779079398569,-28.523861469327098,0.0,0.0,0.0,-33.29975055295472
125,2017-10-01 18:13:32,-33.608115383667204,-33.60865409192939,-33.60755805101998,-38.67586292074349,-29.2191721822904,0.0,0.0,0.0,-33.608115383667204
126,2017-10-01 19:13:32,-33.9164802143797,-33.91702688580981,-33.91591460220931,-38.666808095014005,-29.315918134943473,0.0,0.0,0.0,-33.9164802143797
127,2017-10-01 20:13:32,-34.224845045092195,-34.225402847137104,-34.22427137775955,-38.95432866604775,-29.645990689222792,0.0,0.0,0.0,-34.224845045092195
128,2017-10-01 21:13:32,-34.533209875804694,-34.533778395259986,-34.53262703939775,-39.209411212287634,-29.946414278845452,0.0,0.0,0.0,-34.533209875804694
129,2017-10-01 22:13:32,-34.84157470651719,-34.84215166942114,-34.84098247361693,-39.73325981324267,-29.989949294494004,0.0,0.0,0.0,-34.84157470651719
130,2017-10-01 23:13:32,-35.149939537229685,-35.15052574622308,-35.14933852676664,-40.00094429523057,-30.127558282509074,0.0,0.0,0.0,-35.149939537229685
131,2017-10-02 00:13:32,-35.45830436794218,-35.4588979412446,-35.45769418845558,-40.184642033782644,-30.877726202449082,0.0,0.0,0.0,-35.45830436794218
132,2017-10-02 01:13:32,-35.766669198654675,-35.767276063306326,-35.766051652204176,-40.37073729567111,-30.662052189149218,0.0,0.0,0.0,-35.766669198654675
133,2017-10-02 02:13:32,-36.075034029367174,-36.07565046232507,-36.07440779286041,-40.99005825449239,-31.272909276115577,0.0,0.0,0.0,-36.075034029367174
134,2017-10-02 03:13:32,-36.38339886007966,-36.384023642513704,-36.382762434119016,-41.07625257079624,-31.31399173519082,0.0,0.0,0.0,-36.38339886007966
135,2017-10-02 04:13:32,-36.69176369079216,-36.69239886574363,-36.69111852977232,-42.167177390993764,-31.987285422908045,0.0,0.0,0.0,-36.69176369079216
136,2017-10-02 05:13:32,-37.00012852150466,-37.00077187165689,-36.99947445565352,-41.6771773483553,-32.19778783542308,0.0,0.0,0.0,-37.00012852150466
137,2017-10-02 06:13:32,-37.30849335221715,-37.309142955950165,-37.30782979849085,-42.3888014641587,-32.15693762331306,0.0,0.0,0.0,-37.30849335221715
138,2017-10-02 07:13:32,-37.61685818292965,-37.617514189462675,-37.616186374255705,-43.07000584853757,-33.04448535128544,0.0,0.0,0.0,-37.61685818292965
139,2017-10-02 08:13:32,-37.92522301364213,-37.92588865587355,-37.9245438519036,-42.446051417204416,-32.96880992519206,0.0,0.0,0.0,-37.92522301364213
140,2017-10-02 09:13:32,-38.23358784435464,-38.23425988300382,-38.232901164214965,-43.24277645009594,-33.137182828021125,0.0,0.0,0.0,-38.23358784435464
141,2017-10-02 10:13:32,-38.54195267506713,-38.54263114672059,-38.54125767119716,-43.12234611615451,-33.596903867814916,0.0,0.0,0.0,-38.54195267506713
142,2017-10-02 11:13:32,-38.85031750577963,-38.851005120825654,-38.84961484636792,-43.421721079414574,-33.53011507752041,0.0,0.0,0.0,-38.85031750577963
143,2017-10-02 12:13:32,-39.15868233649212,-39.15937917506501,-39.15797232274382,-44.137016173011425,-34.551428942466785,0.0,0.0,0.0,-39.15868233649212
144,2017-10-02 13:13:32,-39.46704716720461,-39.46774995541966,-39.46632923185328,-44.286182877493744,-34.306170435327296,0.0,0.0,0.0,-39.46704716720461
145,2017-10-02 14:13:32,-39.77541199791711,-39.7761166646746,-39.77468242967007,-44.556254320141,-34.59750372504951,0.0,0.0,0.0,-39.77541199791711
146,2017-10-02 15:13:32,-40.08377682862962,-40.084490542857836,-40.083035539104806,-44.6761661572815,-35.14680761797379,0.0,0.0,0.0,-40.08377682862962
147,2017-10-02 16:13:32,-40.3921416593421,-40.39286711178001,-40.391388693882575,-45.215482520595145,-35.50225127338803,0.0,0.0,0.0,-40.3921416593421
148,2017-10-02 17:13:32,-40.7005064900546,-40.70124423778801,-40.69975061388692,-45.42523488863472,-35.81909870999786,0.0,0.0,0.0,-40.7005064900546
149,2017-10-02 18:13:32,-41.008871320767085,-41.0096200961594,-41.008112823841124,-45.80800880515194,-35.64466006576673,0.0,0.0,0.0,-41.008871320767085
150,2017-10-02 19:13:32,-41.317236151479584,-41.31799407384468,-41.31647100037688,-46.00703305569678,-36.265095787216055,0.0,0.0,0.0,-41.317236151479584
151,2017-10-02 20:13:32,-41.625600982192076,-41.62636885424784,-41.62482906120325,-46.671363280653175,-36.90185976198029,0.0,0.0,0.0,-41.625600982192076
152,2017-10-02 21:13:32,-41.93396581290457,-41.9347491088275,-41.9331852699837,-46.600234924563345,-37.426174382809315,0.0,0.0,0.0,-41.93396581290457
153,2017-10-02 22:13:32,-42.24233064361707,-42.243122521878576,-42.241539780196376,-46.77481204144475,-37.20527655138336,0.0,0.0,0.0,-42.24233064361707
154,2017-10-02 23:13:32,-42.55069547432956,-42.551493762590155,-42.549895043588705,-47.61315543231434,-37.837624921991676,0.0,0.0,0.0,-42.55069547432956
155,2017-10-03 00:13:32,-42.859060305042064,-42.859866226099655,-42.85825232740213,-47.449146180845844,-37.91160684434131,0.0,0.0,0.0,-42.859060305042064
156,2017-10-03 01:13:32,-43.16742513575455,-43.168237336921216,-43.166606457541604,-48.059133555189135,-38.31193545241556,0.0,0.0,0.0,-43.16742513575455
157,2017-10-03 02:13:32,-43.475789966467055,-43.47661085097526,-43.474960494201284,-48.374517008379925,-38.91734695510235,0.0,0.0,0.0,-43.475789966467055
158,2017-10-03 03:13:32,-43.784154797179546,-43.784984693544615,-43.783313551767556,-48.74430883693579,-38.725684072299856,0.0,0.0,0.0,-43.784154797179546
159,2017-10-03 04:13:32,-44.09251962789204,-44.0933593534262,-44.09166643013328,-49.05557520478645,-38.93359074197632,0.0,0.0,0.0,-44.09251962789204
160,2017-10-03 05:13:32,-44.40088445860454,-44.40172969736615,-44.40002677890886,-48.908099929109255,-39.58458383457699,0.0,0.0,0.0,-44.40088445860454
161,2017-10-03 06:13:32,-44.70924928931703,-44.71010937602039,-44.70837986483319,-49.3835520122994,-39.89815320475446,0.0,0.0,0.0,-44.70924928931703
162,2017-10-03 07:13:32,-45.01761412002953,-45.01848128651891,-45.016736861728965,-50.24463087495829,-40.146536300283216,0.0,0.0,0.0,-45.01761412002953
163,2017-10-03 08:13:32,-45.32597895074201,-45.326853018865606,-45.325093700103864,-50.19206054021059,-40.37918587571288,0.0,0.0,0.0,-45.32597895074201
164,2017-10-03 09:13:32,-45.63434378145452,-45.63522630358679,-45.63344819523649,-50.69528799940698,-40.86555821461688,0.0,0.0,0.0,-45.63434378145452
165,2017-10-03 10:13:32,-45.942708612167024,-45.94360168385667,-45.94180160694528,-50.45653376406056,-40.98908237904408,0.0,0.0,0.0,-45.942708612167024
166,2017-10-03 11:13:32,-46.25107344287951,-46.251974237617816,-46.25015362928913,-51.10392842669686,-41.14855881549656,0.0,0.0,0.0,-46.25107344287951
167,2017-10-03 12:13:32,-46.55943827359201,-46.560348105882554,-46.55850834112065,-51.53593154078976,-41.57933645649783,0.0,0.0,0.0,-46.55943827359201
168,2017-10-03 13:13:32,-46.8678031043045,-46.86872222615125,-46.866861334094736,-51.955490449280454,-41.96744403652128,0.0,0.0,0.0,-46.8678031043045
169,2017-10-03 14:13:32,-47.176167935017,-47.17709597529302,-47.17521548014207,-51.977785185104594,-42.16431869846012,0.0,0.0,0.0,-47.176167935017
170,2017-10-03 15:13:32,-47.48453276572948,-47.48547417523122,-47.48356584757654,-52.19182330222212,-42.42568426749712,0.0,0.0,0.0,-47.48453276572948
